Timestamp,SeriesCode,Series,Lost megawatts
25/08/2025 04:00:00,NZ_T,Thermal,363.8
25/08/2025 04:00:00,NZ_W,Wind,40.8
25/08/2025 04:00:00,UNKN,Unknown,45.0
25/08/2025 06:00:00,NZ_G,Geothermal,61.0
25/08/2025 06:00:00,NZ_H,Hydro,432.2
25/08/2025 06:00:00,NZ_T,Thermal,363.8
25/08/2025 06:00:00,NZ_W,Wind,40.8
25/08/2025 06:00:00,UNKN,Unknown,45.0
25/08/2025 07:00:00,NZ_G,Geothermal,61.0
25/08/2025 07:00:00,NZ_H,Hydro,490.2
25/08/2025 07:00:00,NZ_T,Thermal,396.8
25/08/2025 07:00:00,NZ_W,Wind,45.4
25/08/2025 07:00:00,UNKN,Unknown,45.0
25/08/2025 08:00:00,NZ_G,Geothermal,61.0
25/08/2025 08:00:00,NZ_H,Hydro,490.2
25/08/2025 08:00:00,NZ_T,Thermal,516.8
25/08/2025 08:00:00,NZ_W,Wind,69.75
25/08/2025 08:00:00,UNKN,Unknown,47.0
25/08/2025 08:30:00,NZ_G,Geothermal,61.0
25/08/2025 08:30:00,NZ_H,Hydro,490.2
25/08/2025 08:30:00,NZ_T,Thermal,516.8
25/08/2025 08:30:00,NZ_W,Wind,73.35
25/08/2025 08:30:00,UNKN,Unknown,47.0
25/08/2025 09:00:00,NZ_G,Geothermal,61.0
25/08/2025 09:00:00,NZ_H,Hydro,587.2
25/08/2025 09:00:00,NZ_T,Thermal,516.8
25/08/2025 09:00:00,NZ_W,Wind,142.45
25/08/2025 09:00:00,UNKN,Unknown,47.0
25/08/2025 09:25:00,NZ_G,Geothermal,61.0
25/08/2025 09:25:00,NZ_H,Hydro,547.2
25/08/2025 09:25:00,NZ_T,Thermal,516.8
25/08/2025 09:25:00,NZ_W,Wind,142.45
25/08/2025 09:25:00,UNKN,Unknown,47.0
25/08/2025 11:05:00,NZ_G,Geothermal,61.0
25/08/2025 11:05:00,NZ_H,Hydro,477.2
25/08/2025 11:05:00,NZ_T,Thermal,516.8
25/08/2025 11:05:00,NZ_W,Wind,142.45
25/08/2025 11:05:00,UNKN,Unknown,47.0
25/08/2025 13:30:00,NZ_G,Geothermal,61.0
25/08/2025 13:30:00,NZ_H,Hydro,477.2
25/08/2025 13:30:00,NZ_T,Thermal,516.8
25/08/2025 13:30:00,NZ_W,Wind,137.85
25/08/2025 13:30:00,UNKN,Unknown,47.0
25/08/2025 15:00:00,NZ_G,Geothermal,61.0
25/08/2025 15:00:00,NZ_H,Hydro,477.2
25/08/2025 15:00:00,NZ_T,Thermal,516.8
25/08/2025 15:00:00,NZ_W,Wind,112.8
25/08/2025 15:00:00,UNKN,Unknown,45.0
25/08/2025 15:30:00,NZ_G,Geothermal,61.0
25/08/2025 15:30:00,NZ_H,Hydro,477.2
25/08/2025 15:30:00,NZ_T,Thermal,516.8
25/08/2025 15:30:00,NZ_W,Wind,96.7
25/08/2025 15:30:00,UNKN,Unknown,45.0
25/08/2025 16:41:00,NZ_G,Geothermal,61.0
25/08/2025 16:41:00,NZ_H,Hydro,477.2
25/08/2025 16:41:00,NZ_T,Thermal,396.8
25/08/2025 16:41:00,NZ_W,Wind,96.7
25/08/2025 16:41:00,UNKN,Unknown,45.0
25/08/2025 17:00:00,NZ_G,Geothermal,61.0
25/08/2025 17:00:00,NZ_H,Hydro,450.2
25/08/2025 17:00:00,NZ_T,Thermal,385.8
25/08/2025 17:00:00,NZ_W,Wind,96.7
25/08/2025 17:00:00,UNKN,Unknown,45.0
25/08/2025 18:00:00,NZ_G,Geothermal,61.0
25/08/2025 18:00:00,NZ_H,Hydro,397.2
25/08/2025 18:00:00,NZ_T,Thermal,385.8
25/08/2025 18:00:00,NZ_W,Wind,96.7
25/08/2025 18:00:00,UNKN,Unknown,45.0
25/08/2025 21:16:00,NZ_G,Geothermal,61.0
25/08/2025 21:16:00,NZ_H,Hydro,418.2
25/08/2025 21:16:00,NZ_T,Thermal,385.8
25/08/2025 21:16:00,NZ_W,Wind,96.7
25/08/2025 21:16:00,UNKN,Unknown,45.0
26/08/2025 05:59:00,NZ_G,Geothermal,61.0
26/08/2025 05:59:00,NZ_H,Hydro,348.2
26/08/2025 05:59:00,NZ_T,Thermal,385.8
26/08/2025 05:59:00,NZ_W,Wind,96.7
26/08/2025 05:59:00,UNKN,Unknown,45.0
26/08/2025 06:00:00,NZ_G,Geothermal,61.0
26/08/2025 06:00:00,NZ_H,Hydro,405.2
26/08/2025 06:00:00,NZ_T,Thermal,385.8
26/08/2025 06:00:00,NZ_W,Wind,96.7
26/08/2025 06:00:00,UNKN,Unknown,45.0
26/08/2025 07:00:00,NZ_G,Geothermal,61.0
26/08/2025 07:00:00,NZ_H,Hydro,405.2
26/08/2025 07:00:00,NZ_T,Thermal,385.8
26/08/2025 07:00:00,NZ_W,Wind,101.3
26/08/2025 07:00:00,UNKN,Unknown,45.0
26/08/2025 07:30:00,NZ_G,Geothermal,64.0
26/08/2025 07:30:00,NZ_H,Hydro,405.2
26/08/2025 07:30:00,NZ_T,Thermal,385.8
26/08/2025 07:30:00,NZ_W,Wind,101.3
26/08/2025 07:30:00,UNKN,Unknown,45.0
26/08/2025 08:00:00,NZ_G,Geothermal,64.0
26/08/2025 08:00:00,NZ_H,Hydro,419.2
26/08/2025 08:00:00,NZ_T,Thermal,385.8
26/08/2025 08:00:00,NZ_W,Wind,125.65
26/08/2025 08:00:00,UNKN,Unknown,55.0
26/08/2025 08:30:00,NZ_G,Geothermal,69.0
26/08/2025 08:30:00,NZ_H,Hydro,419.2
26/08/2025 08:30:00,NZ_T,Thermal,385.8
26/08/2025 08:30:00,NZ_W,Wind,129.25
26/08/2025 08:30:00,UNKN,Unknown,55.0
26/08/2025 09:00:00,NZ_G,Geothermal,69.0
26/08/2025 09:00:00,NZ_H,Hydro,485.4
26/08/2025 09:00:00,NZ_T,Thermal,385.8
26/08/2025 09:00:00,NZ_W,Wind,142.45
26/08/2025 09:00:00,UNKN,Unknown,57.0
26/08/2025 10:00:00,NZ_G,Geothermal,119.0
26/08/2025 10:00:00,NZ_H,Hydro,581.4
26/08/2025 10:00:00,NZ_T,Thermal,385.8
26/08/2025 10:00:00,NZ_W,Wind,142.45
26/08/2025 10:00:00,UNKN,Unknown,57.0
26/08/2025 11:00:00,NZ_G,Geothermal,119.0
26/08/2025 11:00:00,NZ_H,Hydro,616.6
26/08/2025 11:00:00,NZ_T,Thermal,385.8
26/08/2025 11:00:00,NZ_W,Wind,142.45
26/08/2025 11:00:00,UNKN,Unknown,47.0
26/08/2025 11:29:00,NZ_G,Geothermal,119.0
26/08/2025 11:29:00,NZ_H,Hydro,546.6
26/08/2025 11:29:00,NZ_T,Thermal,385.8
26/08/2025 11:29:00,NZ_W,Wind,142.45
26/08/2025 11:29:00,UNKN,Unknown,47.0
26/08/2025 11:30:00,NZ_G,Geothermal,69.0
26/08/2025 11:30:00,NZ_H,Hydro,546.6
26/08/2025 11:30:00,NZ_T,Thermal,385.8
26/08/2025 11:30:00,NZ_W,Wind,142.45
26/08/2025 11:30:00,UNKN,Unknown,47.0
26/08/2025 12:30:00,NZ_G,Geothermal,64.0
26/08/2025 12:30:00,NZ_H,Hydro,616.6
26/08/2025 12:30:00,NZ_T,Thermal,385.8
26/08/2025 12:30:00,NZ_W,Wind,142.45
26/08/2025 12:30:00,UNKN,Unknown,47.0
26/08/2025 13:28:00,NZ_G,Geothermal,64.0
26/08/2025 13:28:00,NZ_H,Hydro,546.6
26/08/2025 13:28:00,NZ_T,Thermal,385.8
26/08/2025 13:28:00,NZ_W,Wind,142.45
26/08/2025 13:28:00,UNKN,Unknown,47.0
26/08/2025 13:30:00,NZ_G,Geothermal,64.0
26/08/2025 13:30:00,NZ_H,Hydro,546.6
26/08/2025 13:30:00,NZ_T,Thermal,385.8
26/08/2025 13:30:00,NZ_W,Wind,137.85
26/08/2025 13:30:00,UNKN,Unknown,47.0
26/08/2025 14:30:00,NZ_G,Geothermal,64.0
26/08/2025 14:30:00,NZ_H,Hydro,525.6
26/08/2025 14:30:00,NZ_T,Thermal,385.8
26/08/2025 14:30:00,NZ_W,Wind,137.85
26/08/2025 14:30:00,UNKN,Unknown,47.0
26/08/2025 15:00:00,NZ_G,Geothermal,64.0
26/08/2025 15:00:00,NZ_H,Hydro,490.4
26/08/2025 15:00:00,NZ_T,Thermal,385.8
26/08/2025 15:00:00,NZ_W,Wind,112.8
26/08/2025 15:00:00,UNKN,Unknown,47.0
26/08/2025 15:30:00,NZ_G,Geothermal,64.0
26/08/2025 15:30:00,NZ_H,Hydro,490.4
26/08/2025 15:30:00,NZ_T,Thermal,385.8
26/08/2025 15:30:00,NZ_W,Wind,96.7
26/08/2025 15:30:00,UNKN,Unknown,47.0
26/08/2025 16:00:00,NZ_G,Geothermal,64.0
26/08/2025 16:00:00,NZ_H,Hydro,419.4
26/08/2025 16:00:00,NZ_T,Thermal,385.8
26/08/2025 16:00:00,NZ_W,Wind,96.7
26/08/2025 16:00:00,UNKN,Unknown,47.0
26/08/2025 17:00:00,NZ_G,Geothermal,64.0
26/08/2025 17:00:00,NZ_H,Hydro,419.4
26/08/2025 17:00:00,NZ_T,Thermal,383.3
26/08/2025 17:00:00,NZ_W,Wind,96.7
26/08/2025 17:00:00,UNKN,Unknown,45.0
26/08/2025 18:00:00,NZ_G,Geothermal,64.0
26/08/2025 18:00:00,NZ_H,Hydro,362.4
26/08/2025 18:00:00,NZ_T,Thermal,383.3
26/08/2025 18:00:00,NZ_W,Wind,96.7
26/08/2025 18:00:00,UNKN,Unknown,45.0
26/08/2025 18:30:00,NZ_G,Geothermal,61.0
26/08/2025 18:30:00,NZ_H,Hydro,362.4
26/08/2025 18:30:00,NZ_T,Thermal,383.3
26/08/2025 18:30:00,NZ_W,Wind,96.7
26/08/2025 18:30:00,UNKN,Unknown,45.0
26/08/2025 23:55:00,NZ_G,Geothermal,61.0
26/08/2025 23:55:00,NZ_H,Hydro,362.4
26/08/2025 23:55:00,NZ_T,Thermal,418.6
26/08/2025 23:55:00,NZ_W,Wind,96.7
26/08/2025 23:55:00,UNKN,Unknown,45.0
27/08/2025 07:00:00,NZ_G,Geothermal,61.0
27/08/2025 07:00:00,NZ_H,Hydro,362.4
27/08/2025 07:00:00,NZ_T,Thermal,449.0
27/08/2025 07:00:00,NZ_W,Wind,101.3
27/08/2025 07:00:00,UNKN,Unknown,45.0
27/08/2025 07:30:00,NZ_G,Geothermal,61.0
27/08/2025 07:30:00,NZ_H,Hydro,389.4
27/08/2025 07:30:00,NZ_T,Thermal,418.6
27/08/2025 07:30:00,NZ_W,Wind,101.3
27/08/2025 07:30:00,UNKN,Unknown,47.0
27/08/2025 08:00:00,NZ_G,Geothermal,61.0
27/08/2025 08:00:00,NZ_H,Hydro,392.4
27/08/2025 08:00:00,NZ_T,Thermal,418.6
27/08/2025 08:00:00,NZ_W,Wind,125.65
27/08/2025 08:00:00,UNKN,Unknown,47.0
27/08/2025 08:30:00,NZ_G,Geothermal,61.0
27/08/2025 08:30:00,NZ_H,Hydro,392.4
27/08/2025 08:30:00,NZ_T,Thermal,418.6
27/08/2025 08:30:00,NZ_W,Wind,129.25
27/08/2025 08:30:00,UNKN,Unknown,47.0
27/08/2025 09:00:00,NZ_G,Geothermal,61.0
27/08/2025 09:00:00,NZ_H,Hydro,427.6
27/08/2025 09:00:00,NZ_T,Thermal,418.6
27/08/2025 09:00:00,NZ_W,Wind,137.85
27/08/2025 09:00:00,UNKN,Unknown,47.0
27/08/2025 10:00:00,NZ_G,Geothermal,61.0
27/08/2025 10:00:00,NZ_H,Hydro,447.6
27/08/2025 10:00:00,NZ_T,Thermal,418.6
27/08/2025 10:00:00,NZ_W,Wind,137.85
27/08/2025 10:00:00,UNKN,Unknown,47.0
27/08/2025 10:30:00,NZ_G,Geothermal,61.0
27/08/2025 10:30:00,NZ_H,Hydro,482.8
27/08/2025 10:30:00,NZ_T,Thermal,418.6
27/08/2025 10:30:00,NZ_W,Wind,137.85
27/08/2025 10:30:00,UNKN,Unknown,47.0
27/08/2025 12:30:00,NZ_G,Geothermal,61.0
27/08/2025 12:30:00,NZ_H,Hydro,482.8
27/08/2025 12:30:00,NZ_T,Thermal,418.6
27/08/2025 12:30:00,NZ_W,Wind,128.65
27/08/2025 12:30:00,UNKN,Unknown,47.0
27/08/2025 13:00:00,NZ_G,Geothermal,91.4
27/08/2025 13:00:00,NZ_H,Hydro,447.6
27/08/2025 13:00:00,NZ_T,Thermal,418.6
27/08/2025 13:00:00,NZ_W,Wind,222.95
27/08/2025 13:00:00,UNKN,Unknown,47.0
27/08/2025 13:30:00,NZ_G,Geothermal,91.4
27/08/2025 13:30:00,NZ_H,Hydro,447.6
27/08/2025 13:30:00,NZ_T,Thermal,418.6
27/08/2025 13:30:00,NZ_W,Wind,218.35
27/08/2025 13:30:00,UNKN,Unknown,47.0
27/08/2025 14:00:00,NZ_G,Geothermal,61.0
27/08/2025 14:00:00,NZ_H,Hydro,447.6
27/08/2025 14:00:00,NZ_T,Thermal,429.6
27/08/2025 14:00:00,NZ_W,Wind,218.35
27/08/2025 14:00:00,UNKN,Unknown,47.0
27/08/2025 14:30:00,NZ_G,Geothermal,61.0
27/08/2025 14:30:00,NZ_H,Hydro,412.4
27/08/2025 14:30:00,NZ_T,Thermal,429.6
27/08/2025 14:30:00,NZ_W,Wind,218.35
27/08/2025 14:30:00,UNKN,Unknown,47.0
27/08/2025 15:00:00,NZ_G,Geothermal,61.0
27/08/2025 15:00:00,NZ_H,Hydro,409.4
27/08/2025 15:00:00,NZ_T,Thermal,429.6
27/08/2025 15:00:00,NZ_W,Wind,223.2
27/08/2025 15:00:00,UNKN,Unknown,45.0
27/08/2025 15:30:00,NZ_G,Geothermal,61.0
27/08/2025 15:30:00,NZ_H,Hydro,409.4
27/08/2025 15:30:00,NZ_T,Thermal,429.6
27/08/2025 15:30:00,NZ_W,Wind,191.0
27/08/2025 15:30:00,UNKN,Unknown,45.0
27/08/2025 16:00:00,NZ_G,Geothermal,61.0
27/08/2025 16:00:00,NZ_H,Hydro,389.4
27/08/2025 16:00:00,NZ_T,Thermal,429.6
27/08/2025 16:00:00,NZ_W,Wind,191.0
27/08/2025 16:00:00,UNKN,Unknown,45.0
27/08/2025 16:30:00,NZ_G,Geothermal,61.0
27/08/2025 16:30:00,NZ_H,Hydro,354.2
27/08/2025 16:30:00,NZ_T,Thermal,429.6
27/08/2025 16:30:00,NZ_W,Wind,191.0
27/08/2025 16:30:00,UNKN,Unknown,45.0
27/08/2025 17:00:00,NZ_G,Geothermal,61.0
27/08/2025 17:00:00,NZ_H,Hydro,314.2
27/08/2025 17:00:00,NZ_T,Thermal,429.6
27/08/2025 17:00:00,NZ_W,Wind,96.7
27/08/2025 17:00:00,UNKN,Unknown,45.0
27/08/2025 22:00:00,NZ_G,Geothermal,61.0
27/08/2025 22:00:00,NZ_H,Hydro,314.2
27/08/2025 22:00:00,NZ_T,Thermal,394.3
27/08/2025 22:00:00,NZ_W,Wind,96.7
27/08/2025 22:00:00,UNKN,Unknown,45.0
28/08/2025 07:00:00,NZ_G,Geothermal,61.0
28/08/2025 07:00:00,NZ_H,Hydro,314.2
28/08/2025 07:00:00,NZ_T,Thermal,394.3
28/08/2025 07:00:00,NZ_W,Wind,101.3
28/08/2025 07:00:00,UNKN,Unknown,45.0
28/08/2025 07:30:00,NZ_G,Geothermal,61.0
28/08/2025 07:30:00,NZ_H,Hydro,350.9
28/08/2025 07:30:00,NZ_T,Thermal,394.3
28/08/2025 07:30:00,NZ_W,Wind,101.3
28/08/2025 07:30:00,UNKN,Unknown,45.0
28/08/2025 08:00:00,NZ_G,Geothermal,61.0
28/08/2025 08:00:00,NZ_H,Hydro,350.9
28/08/2025 08:00:00,NZ_T,Thermal,394.3
28/08/2025 08:00:00,NZ_W,Wind,125.65
28/08/2025 08:00:00,UNKN,Unknown,47.0
28/08/2025 08:30:00,NZ_G,Geothermal,64.0
28/08/2025 08:30:00,NZ_H,Hydro,350.9
28/08/2025 08:30:00,NZ_T,Thermal,394.3
28/08/2025 08:30:00,NZ_W,Wind,129.25
28/08/2025 08:30:00,UNKN,Unknown,47.0
28/08/2025 09:00:00,NZ_G,Geothermal,61.0
28/08/2025 09:00:00,NZ_H,Hydro,443.9
28/08/2025 09:00:00,NZ_T,Thermal,394.3
28/08/2025 09:00:00,NZ_W,Wind,137.85
28/08/2025 09:00:00,UNKN,Unknown,47.0
28/08/2025 10:00:00,NZ_G,Geothermal,84.0
28/08/2025 10:00:00,NZ_H,Hydro,463.9
28/08/2025 10:00:00,NZ_T,Thermal,394.3
28/08/2025 10:00:00,NZ_W,Wind,137.85
28/08/2025 10:00:00,UNKN,Unknown,47.0
28/08/2025 10:30:00,NZ_G,Geothermal,61.0
28/08/2025 10:30:00,NZ_H,Hydro,463.9
28/08/2025 10:30:00,NZ_T,Thermal,394.3
28/08/2025 10:30:00,NZ_W,Wind,137.85
28/08/2025 10:30:00,UNKN,Unknown,47.0
28/08/2025 13:00:00,NZ_G,Geothermal,84.0
28/08/2025 13:00:00,NZ_H,Hydro,463.9
28/08/2025 13:00:00,NZ_T,Thermal,394.3
28/08/2025 13:00:00,NZ_W,Wind,137.85
28/08/2025 13:00:00,UNKN,Unknown,47.0
28/08/2025 13:30:00,NZ_G,Geothermal,61.0
28/08/2025 13:30:00,NZ_H,Hydro,463.9
28/08/2025 13:30:00,NZ_T,Thermal,394.3
28/08/2025 13:30:00,NZ_W,Wind,133.25
28/08/2025 13:30:00,UNKN,Unknown,47.0
28/08/2025 15:00:00,NZ_G,Geothermal,61.0
28/08/2025 15:00:00,NZ_H,Hydro,463.9
28/08/2025 15:00:00,NZ_T,Thermal,394.3
28/08/2025 15:00:00,NZ_W,Wind,112.8
28/08/2025 15:00:00,UNKN,Unknown,47.0
28/08/2025 15:30:00,NZ_G,Geothermal,61.0
28/08/2025 15:30:00,NZ_H,Hydro,463.9
28/08/2025 15:30:00,NZ_T,Thermal,394.3
28/08/2025 15:30:00,NZ_W,Wind,96.7
28/08/2025 15:30:00,UNKN,Unknown,47.0
28/08/2025 16:00:00,NZ_G,Geothermal,61.0
28/08/2025 16:00:00,NZ_H,Hydro,443.9
28/08/2025 16:00:00,NZ_T,Thermal,394.3
28/08/2025 16:00:00,NZ_W,Wind,96.7
28/08/2025 16:00:00,UNKN,Unknown,47.0
28/08/2025 16:30:00,NZ_G,Geothermal,61.0
28/08/2025 16:30:00,NZ_H,Hydro,417.9
28/08/2025 16:30:00,NZ_T,Thermal,394.3
28/08/2025 16:30:00,NZ_W,Wind,96.7
28/08/2025 16:30:00,UNKN,Unknown,47.0
28/08/2025 17:00:00,NZ_G,Geothermal,61.0
28/08/2025 17:00:00,NZ_H,Hydro,323.9
28/08/2025 17:00:00,NZ_T,Thermal,394.3
28/08/2025 17:00:00,NZ_W,Wind,96.7
28/08/2025 17:00:00,UNKN,Unknown,47.0
28/08/2025 18:30:00,NZ_G,Geothermal,61.0
28/08/2025 18:30:00,NZ_H,Hydro,287.2
28/08/2025 18:30:00,NZ_T,Thermal,394.3
28/08/2025 18:30:00,NZ_W,Wind,96.7
28/08/2025 18:30:00,UNKN,Unknown,47.0
28/08/2025 19:30:00,NZ_G,Geothermal,61.0
28/08/2025 19:30:00,NZ_H,Hydro,314.2
28/08/2025 19:30:00,NZ_T,Thermal,394.3
28/08/2025 19:30:00,NZ_W,Wind,96.7
28/08/2025 19:30:00,UNKN,Unknown,47.0
29/08/2025 06:30:00,NZ_G,Geothermal,61.0
29/08/2025 06:30:00,NZ_H,Hydro,409.2
29/08/2025 06:30:00,NZ_T,Thermal,394.3
29/08/2025 06:30:00,NZ_W,Wind,96.7
29/08/2025 06:30:00,UNKN,Unknown,47.0
29/08/2025 07:00:00,NZ_G,Geothermal,61.0
29/08/2025 07:00:00,NZ_H,Hydro,409.2
29/08/2025 07:00:00,NZ_T,Thermal,394.3
29/08/2025 07:00:00,NZ_W,Wind,101.3
29/08/2025 07:00:00,UNKN,Unknown,47.0
29/08/2025 08:00:00,NZ_G,Geothermal,61.0
29/08/2025 08:00:00,NZ_H,Hydro,409.2
29/08/2025 08:00:00,NZ_T,Thermal,394.3
29/08/2025 08:00:00,NZ_W,Wind,125.65
29/08/2025 08:00:00,UNKN,Unknown,50.0
29/08/2025 08:30:00,NZ_G,Geothermal,61.0
29/08/2025 08:30:00,NZ_H,Hydro,409.2
29/08/2025 08:30:00,NZ_T,Thermal,394.3
29/08/2025 08:30:00,NZ_W,Wind,129.25
29/08/2025 08:30:00,UNKN,Unknown,50.0
29/08/2025 09:00:00,NZ_G,Geothermal,61.0
29/08/2025 09:00:00,NZ_H,Hydro,382.2
29/08/2025 09:00:00,NZ_T,Thermal,394.3
29/08/2025 09:00:00,NZ_W,Wind,142.45
29/08/2025 09:00:00,UNKN,Unknown,50.0
29/08/2025 10:00:00,NZ_G,Geothermal,61.0
29/08/2025 10:00:00,NZ_H,Hydro,402.2
29/08/2025 10:00:00,NZ_T,Thermal,394.3
29/08/2025 10:00:00,NZ_W,Wind,142.45
29/08/2025 10:00:00,UNKN,Unknown,50.0
29/08/2025 11:30:00,NZ_G,Geothermal,61.0
29/08/2025 11:30:00,NZ_H,Hydro,402.2
29/08/2025 11:30:00,NZ_T,Thermal,414.3
29/08/2025 11:30:00,NZ_W,Wind,142.45
29/08/2025 11:30:00,UNKN,Unknown,50.0
29/08/2025 13:30:00,NZ_G,Geothermal,61.0
29/08/2025 13:30:00,NZ_H,Hydro,402.2
29/08/2025 13:30:00,NZ_T,Thermal,416.8
29/08/2025 13:30:00,NZ_W,Wind,137.85
29/08/2025 13:30:00,UNKN,Unknown,50.0
29/08/2025 15:00:00,NZ_G,Geothermal,61.0
29/08/2025 15:00:00,NZ_H,Hydro,402.2
29/08/2025 15:00:00,NZ_T,Thermal,416.8
29/08/2025 15:00:00,NZ_W,Wind,112.8
29/08/2025 15:00:00,UNKN,Unknown,50.0
29/08/2025 15:30:00,NZ_G,Geothermal,61.0
29/08/2025 15:30:00,NZ_H,Hydro,402.2
29/08/2025 15:30:00,NZ_T,Thermal,416.8
29/08/2025 15:30:00,NZ_W,Wind,96.7
29/08/2025 15:30:00,UNKN,Unknown,50.0
29/08/2025 16:00:00,NZ_G,Geothermal,61.0
29/08/2025 16:00:00,NZ_H,Hydro,382.2
29/08/2025 16:00:00,NZ_T,Thermal,399.3
29/08/2025 16:00:00,NZ_W,Wind,96.7
29/08/2025 16:00:00,UNKN,Unknown,50.0
29/08/2025 16:30:00,NZ_G,Geothermal,61.0
29/08/2025 16:30:00,NZ_H,Hydro,287.2
29/08/2025 16:30:00,NZ_T,Thermal,399.3
29/08/2025 16:30:00,NZ_W,Wind,96.7
29/08/2025 16:30:00,UNKN,Unknown,50.0
29/08/2025 17:00:00,NZ_G,Geothermal,61.0
29/08/2025 17:00:00,NZ_H,Hydro,287.2
29/08/2025 17:00:00,NZ_T,Thermal,386.3
29/08/2025 17:00:00,NZ_W,Wind,96.7
29/08/2025 17:00:00,UNKN,Unknown,50.0
29/08/2025 18:00:00,NZ_G,Geothermal,61.0
29/08/2025 18:00:00,NZ_H,Hydro,287.2
29/08/2025 18:00:00,NZ_T,Thermal,386.3
29/08/2025 18:00:00,NZ_W,Wind,40.8
29/08/2025 18:00:00,UNKN,Unknown,50.0
30/08/2025 10:00:00,NZ_G,Geothermal,61.0
30/08/2025 10:00:00,NZ_H,Hydro,399.2
30/08/2025 10:00:00,NZ_T,Thermal,386.3
30/08/2025 10:00:00,NZ_W,Wind,40.8
30/08/2025 10:00:00,UNKN,Unknown,50.0
30/08/2025 11:18:00,NZ_G,Geothermal,61.0
30/08/2025 11:18:00,NZ_H,Hydro,399.2
30/08/2025 11:18:00,NZ_T,Thermal,391.3
30/08/2025 11:18:00,NZ_W,Wind,40.8
30/08/2025 11:18:00,UNKN,Unknown,50.0
30/08/2025 11:27:00,NZ_G,Geothermal,61.0
30/08/2025 11:27:00,NZ_H,Hydro,399.2
30/08/2025 11:27:00,NZ_T,Thermal,406.3
30/08/2025 11:27:00,NZ_W,Wind,40.8
30/08/2025 11:27:00,UNKN,Unknown,50.0
30/08/2025 12:49:00,NZ_G,Geothermal,61.0
30/08/2025 12:49:00,NZ_H,Hydro,399.2
30/08/2025 12:49:00,NZ_T,Thermal,406.3
30/08/2025 12:49:00,NZ_W,Wind,40.8
30/08/2025 12:49:00,UNKN,Unknown,50.0
30/08/2025 16:00:00,NZ_G,Geothermal,61.0
30/08/2025 16:00:00,NZ_H,Hydro,287.2
30/08/2025 16:00:00,NZ_T,Thermal,406.3
30/08/2025 16:00:00,NZ_W,Wind,40.8
30/08/2025 16:00:00,UNKN,Unknown,50.0
30/08/2025 16:30:00,NZ_G,Geothermal,61.0
30/08/2025 16:30:00,NZ_H,Hydro,287.2
30/08/2025 16:30:00,NZ_T,Thermal,406.3
30/08/2025 16:30:00,NZ_W,Wind,40.8
30/08/2025 16:30:00,UNKN,Unknown,49.0
30/08/2025 18:04:00,NZ_G,Geothermal,61.0
30/08/2025 18:04:00,NZ_H,Hydro,322.4
30/08/2025 18:04:00,NZ_T,Thermal,406.3
30/08/2025 18:04:00,NZ_W,Wind,40.8
30/08/2025 18:04:00,UNKN,Unknown,49.0
30/08/2025 18:30:00,NZ_G,Geothermal,61.0
30/08/2025 18:30:00,NZ_H,Hydro,287.2
30/08/2025 18:30:00,NZ_T,Thermal,406.3
30/08/2025 18:30:00,NZ_W,Wind,40.8
30/08/2025 18:30:00,UNKN,Unknown,49.0
30/08/2025 19:00:00,NZ_G,Geothermal,61.0
30/08/2025 19:00:00,NZ_H,Hydro,287.2
30/08/2025 19:00:00,NZ_T,Thermal,401.3
30/08/2025 19:00:00,NZ_W,Wind,40.8
30/08/2025 19:00:00,UNKN,Unknown,49.0
30/08/2025 22:00:00,NZ_G,Geothermal,61.0
30/08/2025 22:00:00,NZ_H,Hydro,313.2
30/08/2025 22:00:00,NZ_T,Thermal,401.3
30/08/2025 22:00:00,NZ_W,Wind,40.8
30/08/2025 22:00:00,UNKN,Unknown,49.0
30/08/2025 22:06:00,NZ_G,Geothermal,61.0
30/08/2025 22:06:00,NZ_H,Hydro,313.2
30/08/2025 22:06:00,NZ_T,Thermal,396.3
30/08/2025 22:06:00,NZ_W,Wind,40.8
30/08/2025 22:06:00,UNKN,Unknown,49.0
30/08/2025 22:07:00,NZ_G,Geothermal,61.0
30/08/2025 22:07:00,NZ_H,Hydro,313.2
30/08/2025 22:07:00,NZ_T,Thermal,391.3
30/08/2025 22:07:00,NZ_W,Wind,40.8
30/08/2025 22:07:00,UNKN,Unknown,49.0
30/08/2025 22:09:00,NZ_G,Geothermal,61.0
30/08/2025 22:09:00,NZ_H,Hydro,313.2
30/08/2025 22:09:00,NZ_T,Thermal,388.8
30/08/2025 22:09:00,NZ_W,Wind,40.8
30/08/2025 22:09:00,UNKN,Unknown,49.0
30/08/2025 22:10:00,NZ_G,Geothermal,61.0
30/08/2025 22:10:00,NZ_H,Hydro,313.2
30/08/2025 22:10:00,NZ_T,Thermal,386.3
30/08/2025 22:10:00,NZ_W,Wind,40.8
30/08/2025 22:10:00,UNKN,Unknown,49.0
30/08/2025 22:11:00,NZ_G,Geothermal,61.0
30/08/2025 22:11:00,NZ_H,Hydro,313.2
30/08/2025 22:11:00,NZ_T,Thermal,383.8
30/08/2025 22:11:00,NZ_W,Wind,40.8
30/08/2025 22:11:00,UNKN,Unknown,49.0
30/08/2025 23:30:00,NZ_G,Geothermal,61.0
30/08/2025 23:30:00,NZ_H,Hydro,332.2
30/08/2025 23:30:00,NZ_T,Thermal,383.8
30/08/2025 23:30:00,NZ_W,Wind,40.8
